"기업체수","행정구역시도코드","산업대분류코드","산업중분류코드","산업소분류코드","산업세분류코드","산업세세분류코드","운수업_산업분류코드","운수업_업종구분코드","자본금","종사자수_조사_총소계","매출총액"
1,23,H,52,9,9,2,52992,44,300,12,68000
1,23,H,52,9,9,2,52992,44,300,16,14846
1,23,H,52,9,9,2,52992,44,300,19,18316
1,23,H,52,9,9,2,52992,44,300,28,14670
1,23,H,52,9,9,2,52992,44,300,38,34540
1,23,H,52,9,9,2,52992,44,350,13,26754
1,23,H,52,9,9,2,52992,44,500,81,87605
1,23,H,52,9,9,3,52993,45,,1,120
1,23,H,52,9,9,3,52993,45,,1,18
1,23,H,52,9,9,3,52993,45,,1,96
1,23,H,52,9,9,3,52993,45,,11,420
1,23,H,52,9,9,3,52993,45,,11,718
1,23,H,52,9,9,3,52993,45,,2,100
1,23,H,52,9,9,3,52993,45,,2,142
1,23,H,52,9,9,3,52993,45,,2,27
1,23,H,52,9,9,3,52993,45,,2,60
1,23,H,52,9,9,3,52993,45,,2,71
1,23,H,52,9,9,3,52993,45,,2,77
1,23,H,52,9,9,3,52993,45,,22,400
1,23,H,52,9,9,3,52993,45,,3,175
1,23,H,52,9,9,3,52993,45,,3,630
1,23,H,52,9,9,3,52993,45,,3,91
1,23,H,52,9,9,3,52993,45,,4,265
1,23,H,52,9,9,3,52993,45,,4,293
1,23,H,52,9,9,3,52993,45,,4,90
1,23,H,52,9,9,3,52993,45,,7,390
1,23,H,52,9,9,3,52993,45,,7,400
1,23,H,52,9,9,3,52993,45,,7,530
1,23,H,52,9,9,3,52993,45,,9,510
1,23,H,52,9,9,3,52993,45,100,10,742
1,23,H,52,9,9,3,52993,45,100,16,764
1,23,H,52,9,9,3,52993,45,100,29,4498
1,23,H,52,9,9,3,52993,45,100,33,4277
1,23,H,52,9,9,3,52993,45,100,4,507
1,23,H,52,9,9,3,52993,45,100,52,3753
1,23,H,52,9,9,3,52993,45,100,54,3642
1,23,H,52,9,9,3,52993,45,100,60,3823
1,23,H,52,9,9,3,52993,45,20,3,249
1,23,H,52,9,9,3,52993,45,300,10,1963
1,23,H,52,9,9,3,52993,45,300,10,1982
1,23,H,52,9,9,3,52993,45,300,9,1131
1,23,H,52,9,9,3,52993,45,5,1,186
1,23,H,52,9,9,3,52993,45,50,1,8
1,23,H,52,9,9,3,52993,45,50,1,87
1,23,H,52,9,9,3,52993,45,50,2,111
1,23,H,52,9,9,3,52993,45,50,5,206
1,23,H,52,9,9,3,52993,45,50,7,670
1,23,H,52,9,9,9,52999,46,,1,2
1,23,H,52,9,9,9,52999,46,20,1,0
1,23,H,52,9,9,9,52999,46,300,6,3157
*,23,*,58,2,2,2,*****,**,*,*,***
*,23,*,62,0,2,1,*****,**,***,*,****
*,24,*,49,2,1,1,*****,*,*******,***,*****
1,24,H,49,2,1,2,49212,4,10,27,1800
1,24,H,49,2,1,2,49212,4,100,12,387
1,24,H,49,2,1,2,49212,4,100,142,12195
1,24,H,49,2,1,2,49212,4,1000,148,12446
1,24,H,49,2,1,2,49212,4,1000,162,13839
1,24,H,49,2,1,2,49212,4,1000,177,13167
1,24,H,49,2,1,2,49212,4,10000,895,78423
1,24,H,49,2,1,2,49212,4,2000,473,40766
1,24,H,49,2,1,2,49212,4,2535,226,20334
1,24,H,49,2,1,2,49212,4,400,106,11660
1,24,H,49,2,1,2,49212,4,400,146,12892
1,24,H,49,2,1,2,49212,4,50,31,1283
1,24,H,49,2,1,2,49212,4,500,203,18036
1,24,H,49,2,1,2,49212,4,510,217,15514
1,24,H,49,2,2,0,49220,6,200,53,6083
1,24,H,49,2,2,0,49220,6,3000,77,8565
1,24,H,49,2,2,0,49220,6,40,36,1007
1,24,H,49,2,2,0,49220,6,500,70,9960
1,24,H,49,2,3,1,49231,7,210,76,3379
1,24,H,49,2,3,1,49231,7,294,102,5774
1,24,H,49,2,3,2,49232,8,150,32,2234
1,24,H,49,2,3,2,49232,8,150,58,4084
1,24,H,49,2,3,2,49232,8,200,171,8308
1,24,H,49,2,3,2,49232,8,200,22,1954
1,24,H,49,2,3,2,49232,8,200,50,4562
1,24,H,49,2,3,2,49232,8,200,51,3635
1,24,H,49,2,3,2,49232,8,500,61,5718
1,24,H,49,2,3,2,49232,8,5000,81,7413
1,24,H,49,2,3,2,49232,8,510,28,3919
1,24,H,49,2,3,2,49232,8,700,53,3658
1,24,H,49,2,3,2,49232,8,770,56,3364
1,24,H,49,2,3,3,49233,9,,1,101
1,24,H,49,2,3,3,49233,9,,1,138
1,24,H,49,2,3,3,49233,9,,1,140
1,24,H,49,2,3,3,49233,9,,1,18
1,24,H,49,2,3,3,49233,9,,1,20
1,24,H,49,2,3,3,49233,9,,1,30
1,24,H,49,2,3,3,49233,9,,1,35
1,24,H,49,2,3,3,49233,9,,1,39
1,24,H,49,2,3,3,49233,9,,1,42
1,24,H,49,2,3,3,49233,9,,1,50
1,24,H,49,2,3,3,49233,9,,1,54
1,24,H,49,2,3,3,49233,9,,1,65
1,24,H,49,2,3,3,49233,9,,1,69
1,24,H,49,2,3,3,49233,9,,2,140
1,24,H,49,2,3,3,49233,9,,2,142
1,24,H,49,2,3,3,49233,9,,2,174
1,24,H,49,2,3,3,49233,9,,2,40
1,24,H,49,2,3,3,49233,9,,2,42
1,24,H,49,2,3,3,49233,9,,2,50
1,24,H,49,2,3,3,49233,9,,2,55
1,24,H,49,2,3,3,49233,9,,2,65
1,24,H,49,2,3,3,49233,9,,2,65
1,24,H,49,2,3,3,49233,9,,2,72
1,24,H,49,2,3,3,49233,9,,2,75
1,24,H,49,2,3,3,49233,9,,2,98
1,24,H,49,2,3,3,49233,9,,3,111
1,24,H,49,2,3,3,49233,9,,3,114
1,24,H,49,2,3,3,49233,9,,3,138
1,24,H,49,2,3,3,49233,9,,3,164
1,24,H,49,2,3,3,49233,9,,3,90
1,24,H,49,2,3,3,49233,9,,4,142
1,24,H,49,2,3,3,49233,9,,4,190
1,24,H,49,2,3,3,49233,9,,5,300
1,24,H,49,2,3,3,49233,9,,6,264
1,24,H,49,2,3,3,49233,9,,6,366
1,24,H,49,2,3,3,49233,9,100,23,2000
1,24,H,49,3,0,1,49301,11,100,182,16164
1,24,H,49,3,0,1,49301,11,100,27,12952
1,24,H,49,3,0,1,49301,11,100,33,16735
1,24,H,49,3,0,1,49301,11,100,38,6426
1,24,H,49,3,0,1,49301,11,100,48,5452
1,24,H,49,3,0,1,49301,11,100,58,5979
1,24,H,49,3,0,1,49301,11,100,72,6458
1,24,H,49,3,0,1,49301,11,1000,51,5564
1,24,H,49,3,0,1,49301,11,110,42,5383
1,24,H,49,3,0,1,49301,11,138,59,21536
1,24,H,49,3,0,1,49301,11,162,37,11760
1,24,H,49,3,0,1,49301,11,200,24,10200
1,24,H,49,3,0,1,49301,11,200,25,5949
1,24,H,49,3,0,1,49301,11,250,38,9705
1,24,H,49,3,0,1,49301,11,290,63,6447
1,24,H,49,3,0,1,49301,11,300,193,50978
1,24,H,49,3,0,1,49301,11,300,50,43087
1,24,H,49,3,0,1,49301,11,300,53,15828
1,24,H,49,3,0,1,49301,11,400,81,6755
1,24,H,49,3,0,1,49301,11,500,34,5516
1,24,H,49,3,0,1,49301,11,500,35,5100
1,24,H,49,3,0,1,49301,11,500,37,11272
1,24,H,49,3,0,1,49301,11,500,77,19973
1,24,H,49,3,0,2,49302,12,,2,68
1,24,H,49,3,0,2,49302,12,,3,102
1,24,H,49,3,0,2,49302,12,,3,65
1,24,H,49,3,0,2,49302,12,,4,200
1,24,H,49,3,0,2,49302,12,10,58,4455
1,24,H,49,3,0,2,49302,12,100,11,840
1,24,H,49,3,0,2,49302,12,100,2,437
1,24,H,49,3,0,2,49302,12,100,23,1493
1,24,H,49,3,0,2,49302,12,100,23,1844
1,24,H,49,3,0,2,49302,12,100,28,10665
1,24,H,49,3,0,2,49302,12,100,28,2691
1,24,H,49,3,0,2,49302,12,100,31,2860
1,24,H,49,3,0,2,49302,12,100,4,243
1,24,H,49,3,0,2,49302,12,100,47,4640
1,24,H,49,3,0,2,49302,12,100,52,5299
1,24,H,49,3,0,2,49302,12,100,67,6973
1,24,H,49,3,0,2,49302,12,100,9,887
1,24,H,49,3,0,2,49302,12,117,2,58
1,24,H,49,3,0,2,49302,12,120,11,1447
1,24,H,49,3,0,2,49302,12,150,5,345
1,24,H,49,3,0,2,49302,12,160,7,1027
1,24,H,49,3,0,2,49302,12,175,3,204
1,24,H,49,3,0,2,49302,12,200,26,1149
1,24,H,49,3,0,2,49302,12,250,56,6083
1,24,H,49,3,0,2,49302,12,367,169,22586
1,24,H,49,3,0,2,49302,12,50,3,160
1,24,H,49,3,0,2,49302,12,50,4,472
1,24,H,49,3,0,2,49302,12,50,4,850
1,24,H,49,4,0,2,49402,15,,12,431
1,24,H,49,4,0,2,49402,15,,16,400
1,24,H,49,4,0,2,49402,15,,21,498
1,24,H,49,4,0,2,49402,15,,22,623
1,24,H,49,4,0,2,49402,15,,22,662
1,24,H,49,4,0,2,49402,15,,22,844
1,24,H,49,4,0,2,49402,15,,23,450
1,24,H,49,4,0,2,49402,15,,24,580
1,24,H,49,4,0,2,49402,15,,31,640
1,24,H,49,4,0,2,49402,15,,32,895
1,24,H,49,4,0,2,49402,15,,47,2089
1,24,H,49,4,0,2,49402,15,,6,400
1,24,H,49,4,0,2,49402,15,10,31,1800
1,24,H,49,4,0,2,49402,15,100,33,804
1,24,H,49,4,0,2,49402,15,100,61,1213
1,24,H,49,4,0,2,49402,15,120,20,577
1,24,H,52,1,0,1,52101,26,,2,200
1,24,H,52,1,0,1,52101,26,,22,1956
1,24,H,52,1,0,1,52101,26,,5,2922
1,24,H,52,1,0,1,52101,26,,5,826
1,24,H,52,1,0,1,52101,26,100,15,2958
1,24,H,52,1,0,1,52101,26,100,27,5198
1,24,H,52,1,0,1,52101,26,1000,6,3796
1,24,H,52,1,0,1,52101,26,135,2,152
1,24,H,52,1,0,1,52101,26,200,151,10233
1,24,H,52,1,0,1,52101,26,200,6,960
1,24,H,52,1,0,1,52101,26,3000,230,18795
1,24,H,52,1,0,1,52101,26,50,3,843
1,24,H,52,1,0,1,52101,26,800,72,13376
1,24,H,52,1,0,1,52101,26,847,5,1050
1,24,H,52,1,0,2,52102,27,,1,27
1,24,H,52,1,0,2,52102,27,,6,788
1,24,H,52,1,0,2,52102,27,100,5,466
1,24,H,52,1,0,2,52102,27,200,5,437
1,24,H,52,1,0,2,52102,27,400,5,612
*,24,*,52,1,0,3,*****,**,,*,**
*,24,*,52,1,0,3,*****,**,,*,***
*,24,*,52,1,0,9,*****,**,***,*,***
*,24,*,52,9,1,2,*****,**,,*,**
*,24,*,52,9,1,2,*****,**,*****,**,*****
*,24,*,52,9,1,3,*****,**,,**,****
*,24,*,52,9,1,3,*****,**,****,**,***
1,24,H,52,9,1,4,52914,34,33050,6,27809
1,24,H,52,9,1,4,52914,34,38500,6,23658
1,24,H,52,9,1,4,52914,34,50091,6,30505
1,24,H,52,9,1,5,52915,35,,1,154
1,24,H,52,9,1,5,52915,35,,1,176
1,24,H,52,9,1,5,52915,35,,2,130
1,24,H,52,9,1,5,52915,35,,2,200
1,24,H,52,9,1,5,52915,35,,3,153
1,24,H,52,9,1,5,52915,35,,3,161
1,24,H,52,9,1,5,52915,35,,3,250
1,24,H,52,9,1,5,52915,35,,3,500
1,24,H,52,9,1,5,52915,35,,5,499
1,24,H,52,9,1,5,52915,35,,6,595
1,24,H,52,9,1,5,52915,35,20,8,322
1,24,H,52,9,1,5,52915,35,30,2,325
1,24,H,52,9,1,5,52915,35,300,1,510
1,24,H,52,9,1,5,52915,35,40,1,171
1,24,H,52,9,1,5,52915,35,700,9,861
1,24,H,52,9,1,5,52915,35,800,2,307
1,24,H,52,9,1,9,52919,36,,1,24
1,24,H,52,9,1,9,52919,36,,9,300
1,24,H,52,9,1,9,52919,36,50,2,322
1,24,H,52,9,4,1,52941,41,,2,162
1,24,H,52,9,4,1,52941,41,,2,77
1,24,H,52,9,4,1,52941,41,,351,44851
1,24,H,52,9,4,1,52941,41,,4,297
1,24,H,52,9,4,1,52941,41,100,19,3374
1,24,H,52,9,4,1,52941,41,2,45,1454
1,24,H,52,9,4,1,52941,41,44,67,4624
1,24,H,52,9,4,1,52941,41,50,26,1428
1,24,H,52,9,4,1,52941,41,50,53,1676
1,24,H,52,9,9,1,52991,43,100,5,6656
1,24,H,52,9,9,1,52991,43,200,4,1268
1,24,H,52,9,9,2,52992,44,100,2,2847
1,24,H,52,9,9,2,52992,44,100,5,6021
1,24,H,52,9,9,2,52992,44,300,10,2511
1,24,H,52,9,9,2,52992,44,300,14,13095
1,24,H,52,9,9,2,52992,44,300,17,25792
*,24,*,52,9,9,3,*****,**,***,*,**
*,24,*,52,9,9,3,*****,**,***,*,***
*,24,*,52,9,9,9,*****,**,***,*,***
*,25,*,49,1,0,1,*****,*,********,*****,*******
*,25,*,49,1,0,2,*****,*,********,****,******
*,25,*,49,2,1,1,*****,*,*******,***,*****
1,25,H,49,2,1,2,49212,4,100,57,5805
1,25,H,49,2,1,2,49212,4,1000,280,23192
1,25,H,49,2,1,2,49212,4,1200,183,14795
1,25,H,49,2,1,2,49212,4,1290,240,20563
1,25,H,49,2,1,2,49212,4,2061,202,17425
1,25,H,49,2,1,2,49212,4,30,49,3676
1,25,H,49,2,1,2,49212,4,300,112,9517
1,25,H,49,2,1,2,49212,4,315,221,18724
1,25,H,49,2,1,2,49212,4,440,288,24194
1,25,H,49,2,1,2,49212,4,500,121,10084
1,25,H,49,2,1,2,49212,4,501,119,10613
1,25,H,49,2,1,2,49212,4,512,226,19210
1,25,H,49,2,1,2,49212,4,550,130,10577
1,25,H,49,2,1,2,49212,4,600,291,24101
1,25,H,49,2,1,2,49212,4,803,297,25009
*,25,*,49,2,2,0,*****,*,***,***,*****
*,25,*,49,2,2,0,*****,*,***,***,*****
1,25,H,49,2,3,1,49231,7,100,61,3603
1,25,H,49,2,3,1,49231,7,200,90,3688
1,25,H,49,2,3,2,49232,8,,16,2102
1,25,H,49,2,3,2,49232,8,150,46,5743
1,25,H,49,2,3,2,49232,8,200,34,2980
1,25,H,49,2,3,2,49232,8,340,24,2576
1,25,H,49,2,3,2,49232,8,400,26,2031
1,25,H,49,2,3,2,49232,8,550,21,2786
1,25,H,49,2,3,2,49232,8,550,23,1810
1,25,H,49,2,3,2,49232,8,700,41,3945
1,25,H,49,2,3,2,49232,8,800,16,2102
1,25,H,49,2,3,3,49233,9,,10,1000
1,25,H,49,2,3,3,49233,9,,2,85
1,25,H,49,2,3,3,49233,9,,3,120
1,25,H,49,2,3,3,49233,9,,4,149
1,25,H,49,2,3,3,49233,9,,4,271
1,25,H,49,2,3,3,49233,9,,4,410
1,25,H,49,2,3,3,49233,9,,5,263
1,25,H,49,2,3,3,49233,9,,6,350
1,25,H,49,2,3,3,49233,9,,6,357
1,25,H,49,2,3,3,49233,9,,6,483
1,25,H,49,2,3,9,49239,10,,1,10
1,25,H,49,2,3,9,49239,10,,1,22
1,25,H,49,2,3,9,49239,10,,2,25
1,25,H,49,3,0,1,49301,11,,35,6493
1,25,H,49,3,0,1,49301,11,100,103,10643
1,25,H,49,3,0,1,49301,11,100,17,5028
1,25,H,49,3,0,1,49301,11,100,25,8453
1,25,H,49,3,0,1,49301,11,100,26,7740
1,25,H,49,3,0,1,49301,11,100,29,7051
1,25,H,49,3,0,1,49301,11,100,30,4972
1,25,H,49,3,0,1,49301,11,100,34,6440
1,25,H,49,3,0,1,49301,11,100,70,15968
1,25,H,49,3,0,1,49301,11,1000,32,9328
1,25,H,49,3,0,1,49301,11,205,8,5570
1,25,H,49,3,0,1,49301,11,260,80,7855
1,25,H,49,3,0,1,49301,11,300,32,5833
1,25,H,49,3,0,1,49301,11,300,38,16989
1,25,H,49,3,0,1,49301,11,300,55,7777
1,25,H,49,3,0,1,49301,11,300,6,5374
1,25,H,49,3,0,1,49301,11,300,62,10470
1,25,H,49,3,0,1,49301,11,380,69,11962
1,25,H,49,3,0,2,49302,12,,12,205
1,25,H,49,3,0,2,49302,12,,25,1110
1,25,H,49,3,0,2,49302,12,,4,70
1,25,H,49,3,0,2,49302,12,,5,269
1,25,H,49,3,0,2,49302,12,,6,71
1,25,H,49,3,0,2,49302,12,1,16,599
1,25,H,49,3,0,2,49302,12,1,5,969
1,25,H,49,3,0,2,49302,12,1,6,309
1,25,H,49,3,0,2,49302,12,100,25,805
1,25,H,49,3,0,2,49302,12,100,30,910
1,25,H,49,3,0,2,49302,12,100,42,4711
1,25,H,49,3,0,2,49302,12,100,46,2838
1,25,H,49,3,0,2,49302,12,20,4,400
1,25,H,49,3,0,2,49302,12,200,52,2507
1,25,H,49,4,0,2,49402,15,,13,496
1,25,H,49,4,0,2,49402,15,,14,725
1,25,H,49,4,0,2,49402,15,,15,740
1,25,H,49,4,0,2,49402,15,,151,680
1,25,H,49,4,0,2,49402,15,,16,420
1,25,H,49,4,0,2,49402,15,,16,512
1,25,H,49,4,0,2,49402,15,,16,560
1,25,H,49,4,0,2,49402,15,,16,840
1,25,H,49,4,0,2,49402,15,,16,900
1,25,H,49,4,0,2,49402,15,,18,1018
1,25,H,49,4,0,2,49402,15,,18,647
1,25,H,49,4,0,2,49402,15,,18,650
1,25,H,49,4,0,2,49402,15,,18,768
1,25,H,49,4,0,2,49402,15,,20,500
1,25,H,49,4,0,2,49402,15,,21,1207
1,25,H,49,4,0,2,49402,15,,21,720
1,25,H,49,4,0,2,49402,15,,21,867
1,25,H,49,4,0,2,49402,15,,21,907
1,25,H,49,4,0,2,49402,15,,23,750
1,25,H,49,4,0,2,49402,15,,26,1362
1,25,H,49,4,0,2,49402,15,,29,740
1,25,H,49,4,0,2,49402,15,,32,854
1,25,H,49,4,0,2,49402,15,,33,480
1,25,H,49,4,0,2,49402,15,,34,1020
1,25,H,49,4,0,2,49402,15,,37,1420
1,25,H,49,4,0,2,49402,15,,7,530
1,25,H,49,4,0,2,49402,15,,74,1960
1,25,H,49,4,0,2,49402,15,1,36,895
1,25,H,49,4,0,2,49402,15,10,81,3200
1,25,H,49,4,0,2,49402,15,30,20,543
1,25,H,49,4,0,2,49402,15,330,15,950
*,25,*,50,2,0,1,*****,**,***,*,**
*,25,*,51,2,0,0,*****,**,****,***,*****
1,25,H,52,1,0,1,52101,26,,1,118
1,25,H,52,1,0,1,52101,26,,1,55
1,25,H,52,1,0,1,52101,26,10,1,368
1,25,H,52,1,0,1,52101,26,150,1,345
1,25,H,52,1,0,1,52101,26,160,2,67
1,25,H,52,1,0,1,52101,26,20,4,3993
1,25,H,52,1,0,1,52101,26,5,4,708
1,25,H,52,1,0,1,52101,26,50,1,170
1,25,H,52,1,0,1,52101,26,50,14,1200
1,25,H,52,1,0,1,52101,26,50,2,38
*,25,*,52,1,0,2,*****,**,,*,**
*,25,*,52,1,0,2,*****,**,**,*,***
*,25,*,52,1,0,3,*****,**,,*,**
*,25,*,52,1,0,4,*****,**,,*,***
*,25,*,52,1,0,9,*****,**,***,**,****
*,25,*,52,9,1,1,*****,**,*,****,*******
1,25,H,52,9,1,2,52912,32,154,27,4299
1,25,H,52,9,1,2,52912,32,310,10,1001
1,25,H,52,9,1,2,52912,32,342,17,6518
*,25,*,52,9,1,3,*****,**,***,*,**
*,25,*,52,9,1,4,*****,**,****,**,*****
1,25,H,52,9,1,5,52915,35,,1,182
1,25,H,52,9,1,5,52915,35,,1,377
1,25,H,52,9,1,5,52915,35,,1,864
1,25,H,52,9,1,5,52915,35,,3,430
1,25,H,52,9,1,5,52915,35,,3,440
1,25,H,52,9,1,5,52915,35,,6,167
1,25,H,52,9,1,5,52915,35,,6,414
1,25,H,52,9,1,5,52915,35,,6,434
1,25,H,52,9,1,5,52915,35,,7,527
1,25,H,52,9,1,5,52915,35,1,4,280
1,25,H,52,9,1,5,52915,35,10,2,456
1,25,H,52,9,1,5,52915,35,1500,1,2250
1,25,H,52,9,1,5,52915,35,17074,2,350
1,25,H,52,9,1,5,52915,35,200,2,271
1,25,H,52,9,1,5,52915,35,22,2,948
1,25,H,52,9,1,5,52915,35,550,1,544
*,25,*,52,9,1,9,*****,**,**,*,***
*,25,*,52,9,3,9,*****,**,,*,***
1,25,H,52,9,4,1,52941,41,,16,1136
1,25,H,52,9,4,1,52941,41,,6,271
1,25,H,52,9,4,1,52941,41,10,14,1314
1,25,H,52,9,4,1,52941,41,10,14,1333
1,25,H,52,9,4,1,52941,41,100,25,3154
1,25,H,52,9,4,1,52941,41,100,4,2335
1,25,H,52,9,4,1,52941,41,200,78,27028
1,25,H,52,9,4,1,52941,41,3,98,7175
1,25,H,52,9,4,1,52941,41,5,132,9788
1,25,H,52,9,4,1,52941,41,50,12,782
1,25,H,52,9,4,1,52941,41,50,13,613
1,25,H,52,9,4,1,52941,41,50,29,3667
1,25,H,52,9,4,1,52941,41,50,40,5741
1,25,H,52,9,9,1,52991,43,100,3,4487
1,25,H,52,9,9,1,52991,43,100,4,1585
1,25,H,52,9,9,1,52991,43,400,3,2428
1,25,H,52,9,9,2,52992,44,100,3,2385
1,25,H,52,9,9,2,52992,44,100,4,3301
1,25,H,52,9,9,2,52992,44,100,4,3806
1,25,H,52,9,9,2,52992,44,100,5,4995
1,25,H,52,9,9,2,52992,44,100,54,4700
1,25,H,52,9,9,2,52992,44,100,6,3489
1,25,H,52,9,9,2,52992,44,100,7,5903
1,25,H,52,9,9,2,52992,44,100,9,2834
1,25,H,52,9,9,2,52992,44,150,6,3433
1,25,H,52,9,9,2,52992,44,30,6,5462
1,25,H,52,9,9,2,52992,44,300,8,3674
1,25,H,52,9,9,2,52992,44,300,9,12405
1,25,H,52,9,9,2,52992,44,450,99,8861
1,25,H,52,9,9,2,52992,44,50,7,3760
1,25,H,52,9,9,3,52993,45,,2,30
1,25,H,52,9,9,3,52993,45,,4,140
1,25,H,52,9,9,3,52993,45,100,2,236
1,25,H,52,9,9,3,52993,45,50,21,7270
1,25,H,52,9,9,3,52993,45,50,3,3155
*,25,*,62,0,1,0,*****,**,****,*,***
*,25,*,76,1,9,0,*****,**,,*,**
*,25,*,76,3,9,0,*****,**,,*,***
1,26,H,49,2,1,2,49212,4,,2,101
1,26,H,49,2,1,2,49212,4,,3,26
1,26,H,49,2,1,2,49212,4,,3,45
1,26,H,49,2,1,2,49212,4,,9,110
1,26,H,49,2,1,2,49212,4,,9,215
1,26,H,49,2,1,2,49212,4,10,20,1185
1,26,H,49,2,1,2,49212,4,10,24,1532
1,26,H,49,2,1,2,49212,4,10,7,435
1,26,H,49,2,1,2,49212,4,100,33,2174
1,26,H,49,2,1,2,49212,4,1140,266,26375
1,26,H,49,2,1,2,49212,4,1796,352,36957
1,26,H,49,2,1,2,49212,4,2000,329,32991
1,26,H,49,2,1,2,49212,4,400,33,842
1,26,H,49,2,1,2,49212,4,50,140,11716
1,26,H,49,2,1,2,49212,4,60,19,1376
1,26,H,49,2,1,2,49212,4,600,331,33694
1,26,H,49,2,1,2,49212,4,700,392,15915
1,26,H,49,2,1,2,49212,4,828,240,22811
1,26,H,49,2,1,9,49219,5,,1,34
1,26,H,49,2,1,9,49219,5,,1,48
1,26,H,49,2,1,9,49219,5,,3,231
1,26,H,49,2,1,9,49219,5,100,14,1017
1,26,H,49,2,1,9,49219,5,5,16,538
1,26,H,49,2,3,1,49231,7,100,54,2167
1,26,H,49,2,3,1,49231,7,174,74,2195
1,26,H,49,2,3,1,49231,7,186,100,2708
1,26,H,49,2,3,1,49231,7,60,57,2438
1,26,H,49,2,3,1,49231,7,855,61,1910
1,26,H,49,2,3,2,49232,8,100,40,2808
1,26,H,49,2,3,2,49232,8,150,44,4964
1,26,H,49,2,3,2,49232,8,150,58,5983
1,26,H,49,2,3,2,49232,8,200,41,3150
1,26,H,49,2,3,2,49232,8,200,47,3866
1,26,H,49,2,3,2,49232,8,250,50,4444
1,26,H,49,2,3,2,49232,8,300,50,5064
1,26,H,49,2,3,2,49232,8,462,59,6014
1,26,H,49,2,3,2,49232,8,50,25,2835
1,26,H,49,2,3,3,49233,9,,11,592
1,26,H,49,2,3,3,49233,9,,4,153
1,26,H,49,2,3,3,49233,9,,4,225
*,26,*,49,2,3,9,*****,**,,*,**
1,26,H,49,3,0,1,49301,11,100,112,12499
1,26,H,49,3,0,1,49301,11,100,18,9042
1,26,H,49,3,0,1,49301,11,100,24,7995
1,26,H,49,3,0,1,49301,11,100,25,7200
1,26,H,49,3,0,1,49301,11,100,26,7581
1,26,H,49,3,0,1,49301,11,100,31,11828
1,26,H,49,3,0,1,49301,11,100,40,27026
1,26,H,49,3,0,1,49301,11,100,44,19560
1,26,H,49,3,0,1,49301,11,100,54,14501
1,26,H,49,3,0,1,49301,11,100,56,10612
1,26,H,49,3,0,1,49301,11,100,74,10948
1,26,H,49,3,0,1,49301,11,103,35,7551
1,26,H,49,3,0,1,49301,11,1100,89,13014
1,26,H,49,3,0,1,49301,11,200,104,13686
1,26,H,49,3,0,1,49301,11,200,31,12154
1,26,H,49,3,0,1,49301,11,200,58,17858
1,26,H,49,3,0,1,49301,11,200,75,13666
1,26,H,49,3,0,1,49301,11,200,77,11700
1,26,H,49,3,0,1,49301,11,300,64,10862
1,26,H,49,3,0,1,49301,11,400,25,10200
1,26,H,49,3,0,1,49301,11,480,50,12888
1,26,H,49,3,0,1,49301,11,500,30,13560
1,26,H,49,3,0,1,49301,11,500,30,9875
1,26,H,49,3,0,1,49301,11,500,91,20414
1,26,H,49,3,0,1,49301,11,634,36,6217
1,26,H,49,3,0,1,49301,11,900,63,7822
1,26,H,49,3,0,2,49302,12,,3,150
1,26,H,49,3,0,2,49302,12,,4,100
1,26,H,49,3,0,2,49302,12,,4,95
1,26,H,49,3,0,2,49302,12,,8,215
1,26,H,49,3,0,2,49302,12,100,2,221
1,26,H,49,3,0,2,49302,12,100,67,7647
1,26,H,49,3,0,2,49302,12,500,14,809
1,26,H,49,4,0,2,49402,15,,16,313
1,26,H,49,4,0,2,49402,15,,18,372
1,26,H,49,4,0,2,49402,15,,21,477
1,26,H,49,4,0,2,49402,15,,21,518
1,26,H,49,4,0,2,49402,15,,21,810
1,26,H,49,4,0,2,49402,15,,22,711
1,26,H,49,4,0,2,49402,15,,24,876
1,26,H,49,4,0,2,49402,15,,26,1080
1,26,H,49,4,0,2,49402,15,,26,495
1,26,H,49,4,0,2,49402,15,,31,661
1,26,H,49,4,0,2,49402,15,,31,876
1,26,H,49,4,0,2,49402,15,,316,5859
1,26,H,49,4,0,2,49402,15,,42,1697
1,26,H,49,4,0,2,49402,15,,45,838
1,26,H,49,4,0,2,49402,15,,75,2695
1,26,H,49,4,0,2,49402,15,10,317,5859
1,26,H,49,4,0,2,49402,15,170,28,1119
1,26,H,50,1,1,2,50112,18,,6,568
1,26,H,50,1,1,2,50112,18,,8,653
1,26,H,50,1,1,2,50112,18,2000,15,27240
1,26,H,50,1,1,2,50112,18,516,26,10239
*,26,*,50,1,2,1,*****,**,***,*,***
1,26,H,50,1,2,2,50122,20,,1,50
1,26,H,50,1,2,2,50122,20,,13,118
1,26,H,50,1,2,2,50122,20,,3,216
1,26,H,50,1,2,2,50122,20,,3,588
1,26,H,50,1,2,2,50122,20,,4,250
1,26,H,50,1,2,2,50122,20,,6,622
1,26,H,50,1,2,2,50122,20,,7,350
1,26,H,50,1,2,2,50122,20,100,12,1575
1,26,H,50,1,2,2,50122,20,100,14,4672
1,26,H,50,1,2,2,50122,20,100,25,5830
1,26,H,50,1,2,2,50122,20,1200,33,5435
1,26,H,50,1,2,2,50122,20,130,41,26703
1,26,H,50,1,2,2,50122,20,1900,50,11960
1,26,H,50,1,2,2,50122,20,200,11,7642
1,26,H,50,1,2,2,50122,20,291,5,1409
