"행정구역시도코드","자산총금액","종사자수_조사_총소계","산업대분류코드","주사업_산업중분류코드","주사업_산업소분류코드","주사업_산업세분류코드","주사업_산업세세분류코드"
31,6581,20,C,26,4,2,9
31,6582,11,C,29,1,9,9
31,6582,21,C,25,9,2,4
31,6582,32,C,26,1,2,9
31,6583,27,C,25,1,1,2
31,65830,61,C,26,4,2,9
31,6585,11,C,29,2,9,3
31,6586,19,C,29,1,7,4
31,6587,21,C,29,2,7,1
31,6588,16,C,29,1,3,3
31,659,17,C,29,2,7,1
31,6590,32,C,28,1,2,3
31,6592,10,C,22,2,5,9
31,6595,18,C,30,3,3,1
31,6596,12,C,11,1,1,1
31,6596,14,C,28,1,2,3
31,6596,19,C,25,9,1,2
31,6596,24,C,13,4,0,9
31,6596,28,C,25,9,2,4
31,6597,22,C,22,1,9,2
31,6598,16,C,20,4,2,3
31,6598,26,C,23,3,2,5
31,6599,10,C,20,2,0,2
31,6599,15,C,24,1,9,9
31,6599,15,C,25,9,2,4
31,6599,29,C,26,4,1,0
31,660,11,C,18,1,1,9
31,660,11,C,25,1,1,3
31,6600,21,C,28,5,1,1
31,66008,117,C,29,1,7,5
31,6601,20,C,30,3,9,9
31,6601,22,C,25,9,1,3
31,6602,10,C,16,2,1,2
31,6603,22,C,22,2,3,2
31,6606,15,C,30,3,2,0
31,6606,18,C,22,2,4,1
31,6606,28,C,29,1,7,2
31,6606,40,C,25,9,3,2
31,6608,21,C,25,1,1,1
31,6609,18,C,27,2,1,3
31,6609,22,C,25,1,3,0
31,660904,450,C,31,2,0,2
31,661,10,C,10,1,1,2
31,661,11,C,18,1,2,9
31,661,13,C,28,3,0,2
31,6610,14,C,18,1,2,9
31,66119,22,C,13,2,1,1
31,6612,23,C,24,1,3,3
31,6612,29,C,16,2,2,1
31,6612,43,C,26,2,2,4
31,6613,23,C,16,2,3,2
31,6614,10,C,29,2,9,4
31,6614,19,C,27,2,1,9
31,6614,25,C,25,9,1,4
31,6619,23,C,25,9,2,4
31,662,11,C,32,0,2,9
31,6620,21,C,24,2,1,9
31,6621,14,C,22,2,9,2
31,662101,198,C,30,3,2,0
31,662101,83,C,30,3,2,0
31,6622,15,C,20,4,9,3
31,6623,10,C,20,4,9,9
31,6623,19,C,22,2,9,9
31,6623,19,C,25,9,2,4
31,6623,25,C,29,2,2,4
31,6624,47,C,32,0,2,9
31,6625,12,C,26,4,2,2
31,6625,18,C,28,4,2,2
31,6625,28,C,13,4,0,2
31,6625,38,C,17,2,2,2
31,6626,33,C,22,2,1,3
31,6626,76,C,28,1,1,2
31,6627,14,C,25,9,2,4
31,6629,11,C,10,7,4,2
31,6629,16,C,27,2,1,6
31,663,10,C,25,9,2,9
31,663,11,C,10,7,1,2
31,6630,12,C,32,0,9,9
31,6630,16,C,32,0,2,9
31,6630,20,C,22,2,1,2
31,6631,26,C,23,9,1,1
31,6632,29,C,24,2,2,2
31,66320,10,C,30,3,9,3
31,6635,16,C,27,2,1,3
31,66375,10,C,22,2,1,3
31,66375,104,C,22,2,9,2
31,6639,42,C,29,2,9,4
31,664,11,C,22,2,3,2
31,664,13,C,23,9,9,4
31,664,16,C,27,1,1,1
31,664,5,C,27,2,1,1
31,6640,20,C,27,2,1,5
31,6640,29,C,25,9,4,4
31,6641,23,C,28,1,1,9
31,6643,26,C,28,3,0,2
31,6643,45,C,29,2,4,1
31,6644,17,C,29,1,6,2
31,6644,22,C,26,2,2,3
31,6647,20,C,25,9,2,4
31,6649,23,C,22,2,4,9
31,665,16,C,18,1,2,2
31,6650,17,C,23,1,1,9
31,6651,10,C,20,4,2,3
31,6651,14,C,25,1,1,9
31,6651,15,C,21,1,0,1
31,6651,15,C,26,5,1,9
31,6652,16,C,28,1,2,3
31,66523,46,C,24,1,2,1
31,6653,17,C,25,1,1,3
31,6653,35,C,29,1,3,3
31,6656,19,C,26,2,2,4
31,6659,11,C,28,5,1,1
31,6659,23,C,25,9,2,3
31,6659,29,C,29,1,7,4
31,66591,81,C,22,2,1,2
31,666,16,C,22,2,2,3
31,6660,10,C,28,4,2,2
31,6661,17,C,33,3,0,1
31,666135,87,C,21,1,0,2
31,6662,11,C,20,4,2,3
31,6662,20,C,29,1,9,2
31,6662,22,C,29,1,9,2
31,6663,22,C,22,2,9,1
31,6664,10,C,24,1,2,3
31,6664,14,C,17,1,2,4
31,6665,25,C,29,2,2,1
31,6667,36,C,16,2,9,9
31,6668,12,C,25,1,1,3
31,6668,29,C,29,2,9,4
31,667,13,C,22,1,1,1
31,667,20,C,29,1,7,2
31,6671,32,C,22,2,3,2
31,6672,19,C,17,2,1,2
31,6673,12,C,15,1,1,0
31,6673,13,C,29,1,7,1
31,6675,14,C,10,8,0,2
31,6676,42,C,10,7,5,1
31,6677,25,C,22,2,9,9
31,6680,19,C,22,2,1,2
31,6681,10,C,22,2,3,2
31,6681,15,C,29,1,9,2
31,6683,30,C,28,1,1,2
31,6684,13,C,23,2,2,2
31,6684,14,C,28,1,2,1
31,6684,30,C,10,7,1,3
31,6684,31,C,21,1,0,1
31,66846,153,C,27,1,9,9
31,6685,54,C,29,2,7,2
31,66857,23,C,25,9,2,4
31,66857,29,C,25,9,2,4
31,66857,30,C,25,9,2,4
31,66857,87,C,24,2,1,2
31,6686,28,C,32,0,1,9
31,6688,25,C,20,1,3,2
31,6689,23,C,17,9,0,1
31,66899,19,C,20,4,9,9
31,669,11,C,18,1,2,2
31,6690,15,C,28,3,0,2
31,6690,20,C,22,2,1,1
31,6694,36,C,14,1,9,2
31,6695,20,C,29,2,9,9
31,6696,26,C,25,9,2,4
31,6697,19,C,23,1,1,9
31,6698,18,C,16,2,2,9
31,6698,34,C,30,3,1,0
31,6699,30,C,28,5,1,9
31,6699,57,C,25,9,3,2
31,66999,10,C,18,1,1,3
31,66999,127,C,18,1,2,1
31,670,12,C,25,1,1,1
31,6701,14,C,26,3,2,9
31,6701,15,C,20,4,2,3
31,6701,16,C,22,1,9,9
31,6701,21,C,25,9,2,4
31,6703,42,C,28,4,2,1
31,6705,15,C,29,2,2,1
31,6706,14,C,28,9,0,9
31,6707,13,C,22,2,1,2
31,67074,120,C,17,9,0,3
31,6708,23,C,28,1,1,9
31,6708,30,C,13,1,0,4
31,671,11,C,25,9,2,3
31,6710,19,C,10,7,5,9
31,6712,14,C,28,1,2,3
31,6713,31,C,29,1,3,2
31,6714,10,C,25,9,2,4
31,6714,12,C,25,9,2,4
31,6715,13,C,23,3,2,2
31,6716,14,C,23,9,1,1
31,6717,17,C,27,2,1,4
31,67193,85,C,27,1,1,2
31,672,10,C,32,0,9,1
31,6720,13,C,22,2,3,2
31,6720,20,C,28,1,1,2
31,6720,21,C,17,2,2,1
31,6720,41,C,33,4,0,9
31,6721,18,C,26,4,1,0
31,6722,14,C,29,1,7,5
31,6722,14,C,30,3,2,0
31,6724,17,C,29,1,3,3
31,6725,26,C,27,2,1,6
31,67265,16,C,22,2,5,1
31,67265,56,C,22,2,5,1
31,673,88,C,29,1,3,1
31,6730,25,C,25,1,1,2
31,6731,30,C,29,1,3,3
31,6733,25,C,24,1,3,3
31,67337,20,C,14,1,1,2
31,6734,10,C,29,2,2,3
31,6734,13,C,29,2,9,3
31,67346,14,C,24,1,9,9
31,6735,11,C,26,1,2,9
31,6736,20,C,32,0,1,9
31,6736,28,C,25,9,2,4
31,6736,38,C,32,0,1,9
31,6736,42,C,22,2,3,2
31,67365,108,C,28,2,0,2
31,6737,22,C,23,3,2,3
31,6739,20,C,17,2,1,2
31,6739,44,C,28,4,1,0
31,674,10,C,26,3,2,9
31,674,13,C,10,7,4,2
31,674,14,C,22,2,2,3
31,6740,18,C,25,9,2,4
31,6740,19,C,33,9,9,3
31,6740,26,C,26,2,9,5
31,6740,28,C,10,7,1,2
31,6741,14,C,29,2,7,1
31,6741,15,C,29,2,7,2
31,6741,21,C,29,2,9,1
31,6741,27,C,26,2,9,2
31,6742,16,C,29,2,3,0
31,6744,13,C,25,1,1,1
31,6745,11,C,11,1,1,2
31,6745,31,C,25,9,2,4
31,6746,12,C,25,9,2,9
31,6746,34,C,25,1,1,2
31,6748,14,C,29,1,4,2
31,6748,16,C,10,1,1,1
31,6749,17,C,22,2,4,9
31,6750,62,C,10,7,1,2
31,67502,14,C,24,3,1,1
31,6753,20,C,25,9,4,2
31,6754,16,C,28,1,2,3
31,6754,18,C,27,2,1,3
31,6756,15,C,25,9,4,1
31,6756,15,C,26,2,2,1
31,6756,18,C,29,2,7,1
31,6757,10,C,28,1,2,3
31,6757,37,C,13,9,9,1
31,6759,33,C,13,4,0,2
31,6759,38,C,10,3,0,9
31,67593,162,C,10,1,1,1
31,676,11,C,24,1,9,9
31,6760,19,C,20,1,2,9
31,67600,101,C,29,2,7,1
31,6762,15,C,20,4,9,3
31,67629,49,C,24,1,2,3
31,6764,13,C,29,1,3,3
31,6764,18,C,26,4,2,9
31,6765,14,C,29,1,3,2
31,6766,11,C,28,9,0,3
31,67680,80,C,13,4,0,2
31,6769,13,C,17,9,0,2
31,6769,18,C,28,9,0,1
31,6769,23,C,29,2,5,0
31,6771,14,C,29,2,7,1
31,67737,57,C,29,1,7,4
31,6774,29,C,14,1,9,9
31,6775,14,C,29,1,7,1
31,6775,22,C,28,1,2,2
31,6776,20,C,22,2,1,1
31,6777,18,C,29,1,7,3
31,6777,18,C,29,1,9,9
31,67777,143,C,20,4,2,3
31,6778,20,C,25,1,1,3
31,6779,18,C,29,1,7,1
31,6779,25,C,26,2,2,4
31,678,10,C,25,1,1,2
31,678,10,C,28,3,0,2
31,6780,16,C,26,2,9,9
31,6780,23,C,18,1,1,3
31,6781,20,C,22,2,9,9
31,6782,13,C,27,3,0,1
31,6782,14,C,25,9,3,2
31,6784,13,C,24,2,2,2
31,6785,31,C,30,3,1,0
31,67852,262,C,22,2,3,2
31,6786,19,C,16,2,1,2
31,6787,23,C,25,1,1,2
31,6787,41,C,27,1,1,2
31,6789,11,C,23,2,2,2
31,679,10,C,25,9,2,1
31,679,13,C,18,1,1,9
31,6791,15,C,23,3,2,2
31,6792,15,C,29,2,1,0
31,6792,34,C,30,3,2,0
31,67932,197,C,27,1,1,1
31,6796,10,C,23,1,2,1
31,6796,11,C,22,2,3,2
31,6796,24,C,28,1,1,9
31,6796,25,C,25,9,2,1
31,67960,80,C,29,1,7,2
31,6799,14,C,27,2,1,3
31,6799,30,C,27,2,1,3
31,679925,35,C,10,1,2,2
31,680,12,C,32,0,2,1
31,680,13,C,10,8,0,1
31,680,56,C,26,2,2,2
31,6801,16,C,10,7,4,2
31,6801,18,C,20,4,2,3
31,6802,21,C,18,1,1,2
31,6803,14,C,13,9,9,9
31,6804,20,C,29,1,3,1
31,6804,24,C,22,2,2,9
31,6804,25,C,28,9,0,1
31,6804,71,C,10,7,9,7
31,68047,44,C,20,1,2,9
31,6805,14,C,23,3,2,4
31,6805,19,C,18,1,1,2
31,6806,11,C,22,2,3,2
31,6807,17,C,32,0,2,9
31,6808,17,C,29,2,7,1
31,6808,33,C,30,3,3,1
31,68087,102,C,29,2,4,1
31,6809,26,C,28,2,0,2
31,681,10,C,13,4,0,9
31,681,10,C,30,2,0,1
31,681,14,C,22,2,9,9
31,6810,14,C,13,9,9,1
31,6810,22,C,27,1,1,2
31,681062,147,C,10,7,1,2
31,6812,27,C,32,0,9,1
31,6814,11,C,22,2,1,3
31,6814,13,C,25,1,1,1
31,6814,36,C,10,7,1,3
31,6815,17,C,25,1,1,2
31,6816,10,C,10,7,9,7
31,682,10,C,10,1,2,1
31,682,27,C,26,2,2,2
31,6820,15,C,32,0,9,1
31,6820,24,C,22,2,1,2
31,6821,16,C,26,4,2,2
31,6822,21,C,26,1,2,9
31,6822,25,C,22,2,1,2
31,68247,61,C,26,2,1,1
31,6825,12,C,29,1,7,1
31,6825,15,C,29,1,5,0
31,6826,15,C,29,2,9,4
31,6827,26,C,17,9,0,9
31,6829,12,C,24,1,3,2
31,6829,23,C,28,1,2,3
31,683,14,C,10,7,5,1
31,6830,13,C,30,3,9,9
31,6830,15,C,27,2,1,3
31,6830,24,C,29,2,7,1
31,68311,97,C,17,2,1,1
31,6832,11,C,29,1,7,3
31,6832,15,C,23,3,2,2
31,6832,15,C,27,2,1,4
31,6832,19,C,29,1,3,2
31,6834,29,C,22,2,1,4
31,6835,10,C,29,1,6,9
31,6835,10,C,29,2,9,9
31,6835,18,C,20,1,3,2
31,68351,72,C,10,2,2,0
31,68368,116,C,13,9,9,2
31,6837,10,C,28,4,1,0
31,6837,13,C,29,1,9,2
31,6839,19,C,25,9,2,9
31,6839,26,C,18,1,2,9
31,684,10,C,23,2,2,1
31,684,11,C,10,7,5,1
31,684,14,C,15,1,1,0
31,6840,24,C,17,2,2,3
31,6840,26,C,20,4,9,9
31,6840,28,C,27,1,9,3
31,6840,34,C,27,1,9,3
31,6840,41,C,10,1,2,9
31,6841,48,C,26,4,2,1
31,6842,10,C,24,1,2,1
31,6842,10,C,32,0,2,9
31,6842,17,C,23,1,1,9
31,6842,22,C,34,0,1,9
31,6843,21,C,28,1,2,3
31,68430,46,C,14,1,9,2
31,68439,14,C,20,4,1,1
31,6844,11,C,22,2,3,2
31,6845,20,C,14,1,9,2
31,6845,30,C,13,9,9,2
31,6848,16,C,25,9,9,1
31,6848,26,C,13,9,9,2
31,6848,30,C,17,2,1,2
31,6849,21,C,18,1,1,3
31,6849,36,C,10,5,0,2
31,685,15,C,29,2,7,2
31,685,18,C,10,1,1,1
31,685,28,C,17,2,2,2
31,6851,15,C,20,4,2,1
31,6851,15,C,24,1,2,1
31,6852,12,C,28,4,2,3
31,6854,16,C,25,9,3,4
31,6855,20,C,25,1,1,3
31,6856,11,C,30,2,0,1
31,6856,21,C,10,1,2,1
31,6857,17,C,29,2,9,2
31,6857,43,C,26,4,2,9
31,6859,29,C,29,1,5,0
31,6859,38,C,10,2,1,9
31,686,10,C,34,0,2,0
31,686,31,C,30,3,2,0
31,6860,10,C,32,0,2,9
31,6863,11,C,26,4,2,1
31,6866,28,C,29,2,7,2
31,6866,38,C,10,1,2,2
31,6867,16,C,25,9,1,3
31,686740,159,C,32,0,1,1
31,687,13,C,28,5,1,1
31,6870,10,C,22,2,3,2
31,6870,14,C,20,2,0,2
31,68701,24,B,07,1,2,1
31,68709,59,C,27,1,9,2
31,6871,20,C,25,9,9,1
31,6871,43,C,25,1,1,9
31,68715,131,C,29,1,3,1
31,68715,36,C,32,0,9,1
31,6874,10,C,24,2,9,0
31,6874,60,C,30,3,9,3
31,6876,24,C,23,2,1,1
31,6877,21,C,29,2,9,4
31,6877,43,C,32,0,2,9
31,68777,219,C,22,2,4,1
31,6879,12,C,25,9,1,4
31,6879,15,C,30,3,9,9
31,6879,23,C,22,2,9,9
31,68795,19,C,25,9,1,2
31,68795,99,C,25,9,1,2
31,68795,99,C,30,3,1,0
31,6880,33,C,32,0,9,1
31,68803,21,C,34,0,1,9
31,68803,51,C,34,0,1,9
31,68809,160,C,17,9,0,2
31,6881,26,C,28,4,2,3
31,6881,35,C,30,3,2,0
31,6885,11,C,29,1,7,5
31,6885,19,C,11,1,1,1
31,68851,53,C,21,1,0,2
31,68859,50,C,26,2,1,2
31,68859,52,C,26,2,9,9
31,6886,29,C,32,0,2,9
31,6887,10,C,10,3,0,1
31,6887,40,C,29,2,9,9
31,68873,181,C,10,7,5,9
31,6888,10,C,26,2,9,4
31,6888,18,C,25,9,2,2
31,68893,14,C,14,4,9,1
31,689,12,C,25,1,1,1
31,689,13,C,32,0,1,9
31,6890,15,C,28,4,2,2
31,6890,18,C,24,3,2,1
31,6890,19,C,32,0,9,1
31,68911,134,C,26,2,9,5
31,6892,12,C,13,9,9,2
31,6892,23,C,25,9,2,4
31,68925,139,C,27,2,1,3
31,6893,23,C,32,0,2,9
31,6894,11,C,22,2,1,2
31,6894,29,C,29,1,9,2
31,6895,16,C,25,9,2,1
31,6895,16,C,25,9,2,3
31,6895,23,C,32,0,2,9
31,6896,11,C,24,1,2,1
31,6896,33,C,22,1,9,9
31,6897,10,C,29,2,2,4
31,6898,34,C,13,9,1,0
31,690,10,C,10,7,5,9
31,690,10,C,22,2,2,9
31,6900,10,C,10,7,1,3
31,6900,45,C,25,9,2,4
31,69004,48,C,22,2,1,4
31,6901,10,C,14,4,1,1
31,6903,16,C,25,9,2,4
31,6903,25,C,28,4,1,0
31,6903,42,C,27,2,1,5
31,6904,22,C,25,9,1,4
31,6905,10,C,28,3,0,3
31,6905,20,C,22,2,9,9
31,6907,13,C,18,1,2,9
31,6908,16,C,25,1,1,3
31,6909,14,C,23,3,2,4
31,6909,25,C,26,4,1,0
31,6909,32,C,28,1,1,3
31,6909,37,C,22,1,9,1
31,6911,12,C,22,2,5,1
31,6911,23,C,22,2,3,2
31,6912,21,C,26,2,2,4
31,6915,18,C,29,1,7,5
31,69152,67,C,10,7,1,2
31,6916,11,C,22,2,9,2
31,6916,17,C,18,1,1,3
31,6918,40,C,27,1,9,2
31,6919,17,C,23,1,2,1
31,6919,21,C,26,4,2,9
31,6919,27,C,28,4,2,2
31,692,11,C,22,1,9,1
31,6921,11,C,30,3,9,1
31,6923,10,C,20,2,0,2
31,6923,25,C,25,1,1,9
31,6925,22,C,22,2,4,9
31,69256,41,C,20,2,0,3
31,6926,26,C,22,2,1,1
31,6926,7,C,33,9,9,9
31,692741,153,C,28,3,0,2
31,6928,20,C,22,2,3,1
31,6929,14,C,13,4,0,2
31,69296,77,C,29,2,2,1
31,69299,23,C,24,1,9,9
31,693,12,C,29,1,3,3
31,693,13,C,27,2,1,3
31,693,19,C,26,2,2,4
31,6930,30,C,27,2,1,6
31,6930,40,C,34,0,2,0
31,6931,14,C,22,2,9,1
31,6933,19,C,29,2,3,0
31,6933,22,C,25,9,9,1
31,6934,16,C,20,1,2,9
31,6935,12,C,25,9,2,4
31,6936,15,C,26,2,9,5
31,6937,16,C,32,0,9,1
31,6937,20,C,29,1,6,2
31,6938,27,C,25,1,1,2
31,6938,41,C,27,2,1,2
31,6938,89,C,10,7,1,2
31,6939,13,C,28,5,1,1
31,6939,23,C,29,1,7,3
31,69392,154,C,30,3,2,0
31,69392,23,C,13,9,9,9
31,694,10,C,22,2,2,3
31,694,10,C,30,3,9,9
31,6941,20,C,17,9,0,1
31,6943,24,C,25,9,2,1
31,6945,16,C,25,9,3,4
31,6945,18,C,23,9,1,1
31,6945,23,C,25,9,2,4
31,69457,96,C,26,4,2,9
31,69459,101,C,30,3,2,0
31,6946,24,C,29,2,2,1
31,6946,37,C,26,4,2,1
31,6948,10,C,24,1,9,1
31,6948,30,C,28,5,2,0
31,695,10,C,10,1,2,9
31,695,12,C,13,4,0,9
31,695,12,C,14,1,9,2
31,695,42,C,30,3,2,0
31,6950,20,C,29,1,9,9
31,6950,22,C,13,2,2,3
31,6950,36,C,21,3,0,0
31,6950,38,C,22,2,9,9
31,6952,14,C,23,1,1,2
31,6952,15,C,10,1,2,9
31,6952,49,C,27,2,1,3
31,6954,18,C,10,7,4,2
31,6955,45,C,25,9,2,4
31,69554,90,C,26,2,9,4
31,6956,11,C,10,1,2,1
31,6956,22,C,26,4,1,0
31,6958,15,C,20,4,9,9
31,696,11,C,32,0,1,9
31,696,15,C,34,0,2,0
31,6960,10,C,22,2,9,9
31,6960,20,C,24,2,2,2
31,6961,18,C,10,7,5,9
31,6962,32,C,29,1,3,3
31,6964,11,C,25,9,2,2
31,6964,13,C,25,9,2,2
31,6964,19,C,20,1,2,9
31,6966,16,C,17,2,1,2
31,6966,18,C,17,2,1,2
31,6968,12,C,32,0,1,1
31,69684,104,C,29,2,7,1
31,6969,11,C,22,2,2,3
31,697,10,C,16,1,0,3
31,697,10,C,22,2,9,2
31,697,11,C,29,1,9,9
31,6970,24,C,26,2,9,9
31,6971,10,C,23,9,9,9
31,6972,16,C,10,6,1,2
31,6975,41,C,29,1,2,0
31,6975,46,C,29,1,7,1
31,69752,13,C,33,9,3,2
31,69758,12,C,20,4,9,9
31,69758,42,C,20,4,9,9
31,6976,14,C,25,9,9,1
31,6978,17,C,29,2,2,4
31,6978,17,C,32,0,2,9
31,69789,190,C,20,4,2,3
31,69798,47,B,07,1,2,1
31,6980,40,C,29,2,7,1
31,6981,43,C,10,1,2,2
31,69818,22,C,10,4,0,3
31,6982,10,C,25,1,1,2
31,6982,17,C,25,9,2,4
31,6983,16,C,20,4,9,9
31,6984,10,C,20,2,0,2
31,6985,10,C,25,9,2,9
31,6985,21,C,33,9,3,2
31,6985,23,C,25,1,1,3
31,6985,27,C,28,4,2,2
31,6986,12,C,27,1,9,2
31,6988,19,C,25,9,4,1
31,6988,20,C,20,4,1,3
31,699,10,C,25,1,1,1
31,699,10,C,27,2,1,3
31,6990,19,C,30,2,0,1
31,6991,37,C,28,1,1,9
31,6992,11,C,32,0,2,9
31,6992,29,C,32,0,9,1
31,6993,16,C,29,1,9,9
31,6993,30,C,29,2,8,0
31,6994,24,C,25,9,2,4
31,69941,39,C,29,2,7,1
31,6995,41,C,25,1,1,2
31,6996,20,C,29,2,7,1
31,6997,10,C,17,9,0,2
31,6998,10,C,28,1,2,3
31,6998,12,C,20,4,2,3
31,6999,20,C,25,9,3,3
31,7001,14,C,26,4,2,9
31,7001,20,C,25,9,9,1
31,7002,20,C,22,2,3,2
31,70029,47,C,29,2,7,1
31,70036,78,C,26,3,2,3
31,7004,12,C,25,9,4,4
31,7004,12,C,29,1,6,9
31,70044,72,C,28,1,1,9
31,7005,17,C,22,2,5,1
31,7006,15,C,27,2,1,2
31,7006,20,C,23,3,2,4
31,7006,30,C,10,1,2,2
31,7007,26,C,27,2,1,3
31,70083,217,C,18,1,1,3
31,7009,15,C,27,2,1,3
31,7009,17,C,25,1,1,2
31,7009,32,C,17,2,1,2
31,701,15,C,26,4,2,1
31,7012,20,C,25,9,2,4
31,7012,27,C,10,7,4,2
31,7015,22,C,28,3,0,2
31,7017,44,C,27,3,0,1
31,7019,12,C,13,2,1,3
31,7019,36,C,14,2,0,0
31,7019,49,C,13,4,0,3
31,7020,10,C,25,9,3,1
31,70211,45,C,26,4,2,2
31,7023,12,C,29,1,7,5
31,7024,22,C,29,2,7,1
31,7024,33,C,22,2,1,2
31,7026,16,C,25,9,2,4
31,7027,14,C,24,1,3,3
31,7027,20,C,30,3,3,2
31,7028,12,C,28,4,2,2
31,7028,15,C,25,9,2,4
31,703,10,C,26,2,2,1
31,703,16,C,10,7,1,3
31,7033,11,C,25,9,2,4
31,7034,74,C,24,3,2,9
31,7035,15,C,30,3,3,2
31,7038,11,C,17,9,0,1
31,7038,26,C,29,2,7,1
31,7039,12,C,25,1,3,0
31,7039,21,C,25,9,1,2
31,704,11,C,25,9,2,3
31,704,17,C,26,2,2,3
31,7042,29,C,23,1,9,2
31,7042,30,C,22,2,3,2
31,70422,66,C,10,2,2,0
31,70438,60,C,26,2,2,3
31,7044,14,C,20,2,0,3
31,7046,13,C,20,1,2,9
31,7046,34,C,20,4,2,3
31,7048,19,C,29,2,4,1
31,70484,93,C,29,2,7,2
31,7049,12,C,32,0,9,1
31,705,10,C,22,2,4,1
31,705,11,C,28,1,2,3
31,705,16,C,22,2,5,9
31,7051,13,C,27,1,9,2
31,7053,21,C,29,1,7,3
31,7055,13,C,17,9,0,9
31,7055,16,C,25,9,2,3
31,7056,13,C,29,2,4,1
31,7056,26,C,29,2,9,4
31,7056,29,C,25,9,1,4
31,7056,32,C,32,0,9,1
31,7057,20,C,22,2,5,9
31,7057,32,C,26,2,2,1
31,7058,15,C,26,5,2,9
31,7058,21,C,13,9,9,2
31,7059,18,C,23,3,2,2
31,706,10,C,26,4,1,0
31,7060,11,C,22,2,9,1
31,70618,88,C,23,3,2,2
31,7067,16,C,18,1,2,2
31,7068,10,C,29,2,9,4
31,7068,16,C,28,4,1,0
31,7069,10,C,29,2,9,4
31,7069,17,C,29,2,1,0
31,7069,25,C,30,3,9,3
31,7069,29,C,32,0,2,9
31,7070,31,C,22,2,2,3
31,70713,141,C,22,2,9,2
31,70713,20,C,22,2,9,2
31,70713,20,C,22,2,9,2
31,70713,20,C,22,2,9,2
31,7072,21,C,28,1,2,1
31,7073,11,C,26,1,1,2
31,7073,15,C,25,9,3,2
31,7073,21,C,24,2,9,0
31,7073844,29,C,23,3,2,4
31,7075,15,C,24,1,9,1
31,7075,27,C,25,9,9,9
31,7077,17,C,26,4,1,0
31,7077,28,C,32,0,9,1
31,7078,28,C,26,4,2,9
31,7079,13,C,22,2,1,2
31,708,10,C,24,1,9,9
31,708,31,C,24,2,2,2
31,7080,10,C,25,9,2,3
31,7080,24,C,22,2,9,2
31,7080,27,C,17,1,2,4
31,7081,15,C,29,1,6,3
31,70828,197,C,28,1,2,1
31,7084,28,C,10,7,5,9
31,70849,18,C,24,1,9,9
31,7085,10,C,10,7,9,3
31,7085,14,C,13,2,2,1
31,7085,15,C,27,1,9,1
31,7085,33,C,32,0,2,1
31,7088,19,C,32,0,1,1
31,7089,15,C,26,4,2,1
31,709,10,C,20,3,2,1
31,709,13,C,24,1,3,3
31,70902,44,C,10,7,1,2
31,7091,10,C,30,3,2,0
31,7093,17,C,32,0,1,9
31,7093,50,C,27,2,1,3
31,7094,19,C,27,2,1,6
31,70941,13,C,25,9,3,3
31,7095,17,C,25,9,2,4
31,70951,14,C,32,0,2,9
31,7096,11,C,26,1,2,9
31,7097,18,C,29,2,9,1
31,7098,17,C,18,1,1,9
31,710,11,C,10,7,9,1
31,710,11,C,13,4,0,2
31,7101,24,C,25,9,2,2
31,7103,15,C,14,1,9,2
31,7103,55,C,25,1,1,2
31,7105,23,C,22,2,4,9
31,710636,109,C,23,3,2,2
31,710636,117,C,23,3,2,2
31,710636,36,C,23,9,9,3
31,711,15,C,13,2,2,3
31,711,16,C,28,3,0,3
31,7111,22,C,30,3,9,9
31,7113,16,C,28,1,2,3
31,7113,25,C,25,1,1,1
31,7113,31,C,27,2,1,4
31,7114,15,C,29,2,7,1
31,7114,20,C,22,2,9,9
31,71160,57,C,23,3,2,2
31,7118,12,C,27,2,1,3
31,7118,32,C,25,1,1,2
31,71180,60,C,15,2,1,1
31,7119,29,C,26,4,1,0
31,7120,18,C,22,2,9,9
31,7120,30,C,20,2,0,2
31,7122,19,C,23,3,2,4
31,7122,34,C,25,1,1,1
31,7123,10,C,29,1,4,1
31,7123,17,C,29,1,6,2
31,7123,35,C,25,9,2,4
31,7124,18,C,29,1,9,3
31,7125,14,C,22,2,1,2
31,7125,37,C,29,1,9,9
31,7125,45,C,28,1,2,3
31,7126,15,C,10,1,2,1
31,7126,15,C,25,1,1,2
31,7127,12,C,28,1,2,3
31,7129,11,C,23,3,2,1
31,713,13,C,27,2,1,6
31,713,19,C,28,1,2,1
31,7130,36,C,28,4,2,3
31,713038,36,C,20,1,2,1
31,7131,29,C,29,1,9,9
31,7132,12,C,22,1,9,9
31,7132,12,C,29,1,8,0
31,7132,13,C,29,2,7,1
31,7132,24,C,22,2,9,9
31,7133,14,C,26,4,2,9
31,7133,20,C,15,2,1,1
31,7135,36,C,28,1,1,2
31,71351,191,C,10,7,4,2
31,7136,10,C,25,9,2,4
31,7136,18,C,22,2,1,1
31,7136,27,C,29,2,7,1
31,7138,12,C,20,4,1,1
31,7138,14,C,25,1,1,2
31,7139,21,C,29,1,3,1
31,7139,25,C,25,9,4,4
31,714,10,C,26,2,9,5
31,714,11,C,13,9,9,2
31,7142,13,C,25,1,1,2
31,7142,30,C,29,2,9,4
31,7143,11,C,25,9,4,1
31,71441,55,C,25,1,2,3
31,7145,16,C,29,2,1,0
31,7145,27,C,20,3,1,3
31,71464,11,C,13,9,9,9
31,71464,132,C,13,9,9,9
31,71464,15,C,13,9,9,9
31,7147,29,C,25,9,1,4
31,7147,36,C,32,0,1,9
