"","대분류코드","중분류코드","소분류코드","세분류코드","세세분류코드","대분류명","중분류명","소분류명","세분류명","세세분류명","n"
"266","C",25,1,1,1,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품 제조업","금속 문, 창, 셔터 및 관련제품 제조업",225
"267","C",25,1,1,2,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품 제조업","구조용 금속 판제품 및 공작물 제조업",372
"268","C",25,1,1,3,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품 제조업","육상 금속 골조 구조재 제조업",208
"269","C",25,1,1,4,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품 제조업","수상 금속 골조 구조재 제조업",1
"270","C",25,1,1,9,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품 제조업","기타 구조용 금속제품 제조업",110
"271","C",25,1,2,1,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","산업용 난방보일러, 금속탱크 및 유사 용기 제조업","산업용 난방보일러 및 방열기 제조업",21
"272","C",25,1,2,2,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","산업용 난방보일러, 금속탱크 및 유사 용기 제조업","금속탱크 및 저장용기 제조업",69
"273","C",25,1,2,3,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","산업용 난방보일러, 금속탱크 및 유사 용기 제조업","압축 및 액화 가스용기 제조업",16
"274","C",25,1,3,0,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","구조용 금속제품, 탱크 및 증기발생기 제조업","핵반응기 및 증기 보일러 제조업","핵반응기 및 증기보일러 제조업",17
"275","C",25,2,0,0,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","무기 및 총포탄 제조업","무기 및 총포탄 제조업","무기 및 총포탄 제조업",10
"276","C",25,9,1,1,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 단조, 압형 및 분말야금 제품 제조업","분말 야금제품 제조업",13
"277","C",25,9,1,2,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 단조, 압형 및 분말야금 제품 제조업","금속 단조제품 제조업",41
"278","C",25,9,1,3,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 단조, 압형 및 분말야금 제품 제조업","자동차용 금속 압형제품 제조업",126
"279","C",25,9,1,4,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 단조, 압형 및 분말야금 제품 제조업","그 외 금속 압형제품 제조업",101
"280","C",25,9,2,1,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 열처리, 도금 및 기타 금속가공업","금속 열처리업",94
"281","C",25,9,2,2,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 열처리, 도금 및 기타 금속가공업","도금업",144
"282","C",25,9,2,3,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 열처리, 도금 및 기타 금속가공업","도장 및 기타 피막처리업",266
"283","C",25,9,2,4,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 열처리, 도금 및 기타 금속가공업","절삭가공 및 유사처리업",637
"284","C",25,9,2,9,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속 열처리, 도금 및 기타 금속가공업","그 외 기타 금속가공업",122
"285","C",25,9,3,1,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","날붙이, 수공구 및 일반철물 제조업","날붙이 제조업",19
"286","C",25,9,3,2,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","날붙이, 수공구 및 일반철물 제조업","일반철물 제조업",160
"287","C",25,9,3,3,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","날붙이, 수공구 및 일반철물 제조업","비동력식 수공구 제조업",10
"288","C",25,9,3,4,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","날붙이, 수공구 및 일반철물 제조업","톱 및 호환성 공구 제조업",91
"289","C",25,9,4,1,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속파스너, 스프링 및 금속선 가공제품 제조업","볼트 및 너트류 제조업",161
"290","C",25,9,4,2,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속파스너, 스프링 및 금속선 가공제품 제조업","그 외 금속파스너 및 나사제품 제조업",42
"291","C",25,9,4,3,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속파스너, 스프링 및 금속선 가공제품 제조업","금속 스프링 제조업",44
"292","C",25,9,4,4,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","금속파스너, 스프링 및 금속선 가공제품 제조업","금속선 가공제품 제조업",65
"293","C",25,9,9,1,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","그 외 기타 금속가공제품 제조업","금속 캔 및 기타 포장용기 제조업",156
"294","C",25,9,9,2,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","그 외 기타 금속가공제품 제조업","수동식 식품 가공기기 및 금속 주방용기 제조업",63
"295","C",25,9,9,3,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","그 외 기타 금속가공제품 제조업","금속 위생용품 제조업",18
"296","C",25,9,9,4,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","그 외 기타 금속가공제품 제조업","금속 표시판 제조업",32
"297","C",25,9,9,5,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","그 외 기타 금속가공제품 제조업","피복 및 충전 용접봉 제조업",10
"298","C",25,9,9,9,"제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외","기타 금속 가공제품 제조업","그 외 기타 금속가공제품 제조업","그 외 기타 분류 안된 금속 가공 제품 제조업",64
"299","C",26,1,1,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","반도체 제조업","전자집적회로 제조업","메모리용 전자집적회로 제조업",29
"300","C",26,1,1,2,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","반도체 제조업","전자집적회로 제조업","비메모리용 및 기타 전자집적회로 제조업",37
"301","C",26,1,2,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","반도체 제조업","다이오드, 트랜지스터 및 유사 반도체소자 제조업","발광 다이오드 제조업",23
"302","C",26,1,2,9,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","반도체 제조업","다이오드, 트랜지스터 및 유사 반도체소자 제조업","기타 반도체소자 제조업",151
"303","C",26,2,1,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","표시장치 제조업","액정 표시장치 제조업",48
"304","C",26,2,1,2,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","표시장치 제조업","유기발광 표시장치 제조업",7
"305","C",26,2,1,9,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","표시장치 제조업","기타 표시장치 제조업",27
"306","C",26,2,2,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","인쇄회로기판 및 전자부품 실장기판 제조업","인쇄회로기판용 적층판 제조업",79
"307","C",26,2,2,2,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","인쇄회로기판 및 전자부품 실장기판 제조업","경성 인쇄회로기판 제조업",111
"308","C",26,2,2,3,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","인쇄회로기판 및 전자부품 실장기판 제조업","연성 및 기타 인쇄회로기판 제조업",127
"309","C",26,2,2,4,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","인쇄회로기판 및 전자부품 실장기판 제조업","전자부품 실장기판 제조업",171
"310","C",26,2,9,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","기타 전자부품 제조업","전자축전기 제조업",25
"311","C",26,2,9,2,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","기타 전자부품 제조업","전자저항기 제조업",14
"312","C",26,2,9,3,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","기타 전자부품 제조업","전자카드 제조업",13
"313","C",26,2,9,4,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","기타 전자부품 제조업","전자코일, 변성기 및 기타 전자 유도자 제조업",35
"314","C",26,2,9,5,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","기타 전자부품 제조업","전자감지장치 제조업",86
"315","C",26,2,9,9,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","전자부품 제조업","기타 전자부품 제조업","그 외 기타 전자부품 제조업",103
"316","C",26,3,1,0,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","컴퓨터 및 주변장치 제조업","컴퓨터 제조업","컴퓨터 제조업",32
"317","C",26,3,2,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","컴퓨터 및 주변장치 제조업","기억장치 및 주변기기 제조업","기억장치 제조업",16
"318","C",26,3,2,2,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","컴퓨터 및 주변장치 제조업","기억장치 및 주변기기 제조업","컴퓨터 모니터 제조업",8
"319","C",26,3,2,3,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","컴퓨터 및 주변장치 제조업","기억장치 및 주변기기 제조업","컴퓨터 프린터 제조업",17
"320","C",26,3,2,9,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","컴퓨터 및 주변장치 제조업","기억장치 및 주변기기 제조업","기타 주변기기 제조업",59
"321","C",26,4,1,0,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","통신 및 방송 장비 제조업","유선 통신장비 제조업","유선 통신장비 제조업",117
"322","C",26,4,2,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","통신 및 방송 장비 제조업","방송 및 무선 통신장비 제조업","방송장비 제조업",151
"323","C",26,4,2,2,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","통신 및 방송 장비 제조업","방송 및 무선 통신장비 제조업","이동전화기 제조업",50
"324","C",26,4,2,9,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","통신 및 방송 장비 제조업","방송 및 무선 통신장비 제조업","기타 무선 통신장비 제조업",168
"325","C",26,5,1,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","영상 및 음향기기 제조업","텔레비전, 비디오 및 기타 영상기기 제조업","텔레비전 제조업",24
"326","C",26,5,1,9,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","영상 및 음향기기 제조업","텔레비전, 비디오 및 기타 영상기기 제조업","비디오 및 기타 영상기기 제조업",25
"327","C",26,5,2,1,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","영상 및 음향기기 제조업","오디오, 스피커 및 기타 음향기기 제조업","라디오, 녹음 및 재생 기기 제조업",7
"328","C",26,5,2,9,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","영상 및 음향기기 제조업","오디오, 스피커 및 기타 음향기기 제조업","기타 음향기기 제조업",47
"329","C",26,6,0,0,"제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","마그네틱 및 광학 매체 제조업","마그네틱 및 광학 매체 제조업","마그네틱 및 광학 매체 제조업",2
"330","C",27,1,1,1,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","의료용 기기 제조업","방사선 장치 및 전기식 진단 기기 제조업","방사선 장치 제조업",39
"331","C",27,1,1,2,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","의료용 기기 제조업","방사선 장치 및 전기식 진단 기기 제조업","전기식 진단 및 요법 기기 제조업",51
"332","C",27,1,9,1,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","의료용 기기 제조업","기타 의료용 기기 제조업","치과용 기기 제조업",20
"333","C",27,1,9,2,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","의료용 기기 제조업","기타 의료용 기기 제조업","정형외과용 및 신체보정용 기기 제조업",113
"334","C",27,1,9,3,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","의료용 기기 제조업","기타 의료용 기기 제조업","안경 및 안경렌즈 제조업",21
"335","C",27,1,9,4,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","의료용 기기 제조업","기타 의료용 기기 제조업","의료용 가구 제조업",15
"336","C",27,1,9,9,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","의료용 기기 제조업","기타 의료용 기기 제조업","그 외 기타 의료용 기기 제조업",178
"337","C",27,2,1,1,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업","레이더, 항행용 무선기기 및 측량기구 제조업",36
"338","C",27,2,1,2,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업","전자기 측정, 시험 및 분석기구 제조업",60
"339","C",27,2,1,3,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업","물질 검사, 측정 및 분석기구 제조업",294
"340","C",27,2,1,4,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업","속도계 및 적산계기 제조업",48
"341","C",27,2,1,5,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업","기기용 자동측정 및 제어장치 제조업",50
"342","C",27,2,1,6,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업","산업처리공정 제어장비 제조업",184
"343","C",27,2,1,9,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업","기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",24
"344","C",27,3,0,1,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","사진장비 및 광학기기 제조업","사진장비 및 광학기기 제조업","광학렌즈 및 광학요소 제조업",48
"345","C",27,3,0,2,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","사진장비 및 광학기기 제조업","사진장비 및 광학기기 제조업","사진기, 영사기 및 관련 장비 제조업",19
"346","C",27,3,0,9,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","사진장비 및 광학기기 제조업","사진장비 및 광학기기 제조업","기타 광학기기 제조업",25
"347","C",27,4,0,0,"제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업","시계 및 시계부품 제조업","시계 및 시계부품 제조업","시계 및 시계부품 제조업",11
"348","C",28,1,1,1,"제조업(10~34)","전기장비 제조업","전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업","전동기 및 발전기 제조업",101
"349","C",28,1,1,2,"제조업(10~34)","전기장비 제조업","전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업","변압기 제조업",74
"350","C",28,1,1,3,"제조업(10~34)","전기장비 제조업","전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업","방전램프용 안정기 제조업",8
"351","C",28,1,1,4,"제조업(10~34)","전기장비 제조업","전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업","에너지 저장장치 제조업",10
"352","C",28,1,1,9,"제조업(10~34)","전기장비 제조업","전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업","기타 전기 변환장치 제조업",168
"353","C",28,1,2,1,"제조업(10~34)","전기장비 제조업","전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전기 공급 및 제어장치 제조업","전기회로 개폐, 보호장치 제조업",138
"354","C",28,1,2,2,"제조업(10~34)","전기장비 제조업","전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전기 공급 및 제어장치 제조업","전기회로 접속장치 제조업",154
"355","C",28,1,2,3,"제조업(10~34)","전기장비 제조업","전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전기 공급 및 제어장치 제조업","배전반 및 전기 자동제어반 제조업",373
"356","C",28,2,0,1,"제조업(10~34)","전기장비 제조업","일차전지 및 축전지 제조업","일차전지 및 축전지 제조업","일차전지 제조업",8
"357","C",28,2,0,2,"제조업(10~34)","전기장비 제조업","일차전지 및 축전지 제조업","일차전지 및 축전지 제조업","축전지 제조업",44
"358","C",28,3,0,1,"제조업(10~34)","전기장비 제조업","절연선 및 케이블 제조업","절연선 및 케이블 제조업","광섬유 케이블 제조업",7
"359","C",28,3,0,2,"제조업(10~34)","전기장비 제조업","절연선 및 케이블 제조업","절연선 및 케이블 제조업","기타 절연선 및 케이블 제조업",138
"360","C",28,3,0,3,"제조업(10~34)","전기장비 제조업","절연선 및 케이블 제조업","절연선 및 케이블 제조업","절연 코드세트 및 기타 도체 제조업",65
"361","C",28,4,1,0,"제조업(10~34)","전기장비 제조업","전구 및 조명장치 제조업","전구 및 램프 제조업","전구 및 램프 제조업",102
"362","C",28,4,2,1,"제조업(10~34)","전기장비 제조업","전구 및 조명장치 제조업","조명장치 제조업","운송장비용 조명장치 제조업",26
"363","C",28,4,2,2,"제조업(10~34)","전기장비 제조업","전구 및 조명장치 제조업","조명장치 제조업","일반용 전기 조명장치 제조업",155
"364","C",28,4,2,3,"제조업(10~34)","전기장비 제조업","전구 및 조명장치 제조업","조명장치 제조업","전시 및 광고용 조명장치 제조업",96
"365","C",28,4,2,9,"제조업(10~34)","전기장비 제조업","전구 및 조명장치 제조업","조명장치 제조업","기타 조명장치 제조업",6
"366","C",28,5,1,1,"제조업(10~34)","전기장비 제조업","가정용 기기 제조업","가정용 전기기기 제조업","주방용 전기기기 제조업",52
"367","C",28,5,1,2,"제조업(10~34)","전기장비 제조업","가정용 기기 제조업","가정용 전기기기 제조업","가정용 전기 난방기기 제조업",28
"368","C",28,5,1,9,"제조업(10~34)","전기장비 제조업","가정용 기기 제조업","가정용 전기기기 제조업","기타 가정용 전기기기 제조업",79
"369","C",28,5,2,0,"제조업(10~34)","전기장비 제조업","가정용 기기 제조업","가정용 비전기식 조리 및 난방 기구 제조업","가정용 비전기식 조리 및 난방 기구 제조업",34
"370","C",28,9,0,1,"제조업(10~34)","전기장비 제조업","기타 전기장비 제조업","기타 전기장비 제조업","전기경보 및 신호장치 제조업",52
"371","C",28,9,0,2,"제조업(10~34)","전기장비 제조업","기타 전기장비 제조업","기타 전기장비 제조업","전기용 탄소제품 및 절연제품 제조업",16
"372","C",28,9,0,3,"제조업(10~34)","전기장비 제조업","기타 전기장비 제조업","기타 전기장비 제조업","교통 신호장치 제조업",20
"373","C",28,9,0,9,"제조업(10~34)","전기장비 제조업","기타 전기장비 제조업","기타 전기장비 제조업","그 외 기타 전기장비 제조업",75
"374","C",29,1,1,1,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","내연기관 및 터빈 제조업; 항공기용 및 차량용 제외","내연기관 제조업",12
"375","C",29,1,1,9,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","내연기관 및 터빈 제조업; 항공기용 및 차량용 제외","기타 기관 및 터빈 제조업",4
"376","C",29,1,2,0,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","유압기기 제조업","유압기기 제조업",62
"377","C",29,1,3,1,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","액체 펌프 제조업",71
"378","C",29,1,3,2,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","기체 펌프 및 압축기 제조업",63
"379","C",29,1,3,3,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","탭, 밸브 및 유사장치 제조업",206
"380","C",29,1,4,1,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","베어링, 기어 및 동력전달장치 제조업","구름베어링 제조업",21
"381","C",29,1,4,2,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","베어링, 기어 및 동력전달장치 제조업","기어 및 동력전달장치 제조업",54
"382","C",29,1,5,0,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","산업용 오븐, 노 및 노용 버너 제조업","산업용 오븐, 노 및 노용 버너 제조업",46
"383","C",29,1,6,1,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","산업용 트럭, 승강기 및 물품취급장비 제조업","산업용 트럭 및 적재기 제조업",7
"384","C",29,1,6,2,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","산업용 트럭, 승강기 및 물품취급장비 제조업","승강기 제조업",117
"385","C",29,1,6,3,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","산업용 트럭, 승강기 및 물품취급장비 제조업","컨베이어장치 제조업",113
"386","C",29,1,6,9,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","산업용 트럭, 승강기 및 물품취급장비 제조업","기타 물품 취급장비 제조업",45
"387","C",29,1,7,1,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","산업용 냉장 및 냉동 장비 제조업",114
"388","C",29,1,7,2,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","공기 조화장치 제조업",139
"389","C",29,1,7,3,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","산업용 송풍기 및 배기장치 제조업",76
"390","C",29,1,7,4,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","기체 여과기 제조업",121
"391","C",29,1,7,5,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","액체 여과기 제조업",127
"392","C",29,1,7,6,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","증류기, 열교환기 및 가스발생기 제조업",51
"393","C",29,1,8,0,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","사무용 기계 및 장비 제조업","사무용 기계 및 장비 제조업",68
"394","C",29,1,9,1,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","기타 일반 목적용 기계 제조업","일반저울 제조업",10
"395","C",29,1,9,2,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","기타 일반 목적용 기계 제조업","용기 세척, 포장 및 충전기 제조업",94
"396","C",29,1,9,3,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","기타 일반 목적용 기계 제조업","분사기 및 소화기 제조업",38
"397","C",29,1,9,4,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","기타 일반 목적용 기계 제조업","동력식 수지공구 제조업",19
"398","C",29,1,9,9,"제조업(10~34)","기타 기계 및 장비 제조업","일반 목적용 기계 제조업","기타 일반 목적용 기계 제조업","그 외 기타 일반목적용 기계 제조업",94
"399","C",29,2,1,0,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","농업 및 임업용 기계 제조업","농업 및 임업용 기계 제조업",40
"400","C",29,2,2,1,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","가공 공작기계 제조업","전자 응용 절삭기계 제조업",35
"401","C",29,2,2,2,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","가공 공작기계 제조업","디지털 적층 성형기계 제조업",6
"402","C",29,2,2,3,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","가공 공작기계 제조업","금속 절삭기계 제조업",42
"403","C",29,2,2,4,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","가공 공작기계 제조업","금속 성형기계 제조업",52
"404","C",29,2,2,9,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","가공 공작기계 제조업","기타 가공 공작기계 제조업",80
"405","C",29,2,3,0,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","금속 주조 및 기타 야금용 기계 제조업","금속 주조 및 기타 야금용 기계 제조업",16
"406","C",29,2,4,1,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","건설 및 광업용 기계장비 제조업","건설 및 채광용 기계장비 제조업",78
"407","C",29,2,4,2,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","건설 및 광업용 기계장비 제조업","광물처리 및 취급장비 제조업",24
"408","C",29,2,5,0,"제조업(10~34)","기타 기계 및 장비 제조업","특수 목적용 기계 제조업","음ㆍ식료품 및 담배 가공기계 제조업","음ㆍ식료품 및 담배 가공기계 제조업",64
